CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-09,2019-05-07,RFC,"{'max_depth': 3, 'n_estimators': 591, 'min_samples_leaf': 6, 'min_samples_split': 10}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '04_blocks-size_LogReturn', '29_mvrv_LogReturn', '31_nvts_LogReturn', 'BNB_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BNB_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8089500860585198,0.8314606741573033,0.5009276437847866,0.64,0.5018181818181818,0.75,0.792910447761194,0.75,0.498134328358209,0.55,0.48880597014925375,0.6333333333333333,10.99770661979218,1.218027125224138,0.07803950040915275,0.7541125858220692,0.26534744322859183,0.890343168770471,0.05053166478180238,1.091236501192327,164.86927395800012,2021_03_20_00_46
2,2019-05-08,2019-07-06,RFC,"{'max_depth': 7, 'n_estimators': 370, 'min_samples_leaf': 6, 'min_samples_split': 2}",True,btc_LogReturn_binary,"['02_market-cap_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8919860627177699,0.7951807228915663,0.4737793851717903,0.5675675675675675,0.5321428571428571,0.6829268292682927,0.8843283582089553,0.7166666666666667,0.457089552238806,0.4666666666666667,0.5111940298507462,0.5666666666666667,11.619401412473922,2.6060018273294396,0.25822965319763647,0.9343999641990788,0.316150767054971,1.4993503238937294,-0.4008220695606415,2.0221645590091075,155.54211319100068,2021_03_20_00_46
3,2019-07-07,2019-09-04,RFC,"{'max_depth': 5, 'n_estimators': 894, 'min_samples_leaf': 8, 'min_samples_split': 6}",True,btc_LogReturn_binary,"['ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8440677966101694,0.7999999999999999,0.5460992907801419,0.45161290322580644,0.5266903914590747,0.4642857142857143,0.8283582089552238,0.7833333333333333,0.5223880597014925,0.43333333333333335,0.503731343283582,0.5,10.670861951319955,1.0805988777491802,0.23069967134768632,-0.41240235498119127,0.08459310985625201,-0.0050596218463017095,-0.7981977948255192,-0.34163160280751903,153.24754656599907,2021_03_20_00_46
4,2019-09-05,2019-11-03,RFC,"{'max_depth': 18, 'n_estimators': 651, 'min_samples_leaf': 8, 'min_samples_split': 5}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8826619964973731,0.6461538461538462,0.5527272727272727,0.4897959183673469,0.5278276481149013,0.34615384615384615,0.875,0.6166666666666667,0.5410447761194029,0.5833333333333334,0.5093283582089553,0.43333333333333335,10.845292693903513,0.5301060893404408,1.6670572694793826,-0.06124174646412861,1.1914506251177936,-0.18253344560869067,0.08989144536937665,-0.09013692345399882,161.84098393800014,2021_03_20_00_46
5,2019-11-04,2020-01-02,RFC,"{'max_depth': 5, 'n_estimators': 158, 'min_samples_leaf': 3, 'min_samples_split': 7}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8556701030927834,0.5666666666666667,0.5018450184501846,0.34782608695652173,0.517304189435337,0.2790697674418604,0.8432835820895522,0.5666666666666667,0.4962686567164179,0.5,0.5055970149253731,0.48333333333333334,10.046217795641487,-0.2387395985237788,0.7740749107966778,-0.368745569090958,1.0423225720631564,-0.42738259012058855,0.2182107932759525,-0.713070978957365,151.0269390470021,2021_03_20_00_46
6,2020-01-03,2020-03-02,RFC,"{'max_depth': 18, 'n_estimators': 6, 'min_samples_leaf': 8, 'min_samples_split': 9}",True,btc_LogReturn_binary,"['29_mvrv_LogReturn', '31_nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8282442748091604,0.676470588235294,0.540952380952381,0.4,0.5074074074074074,0.5757575757575758,0.832089552238806,0.6333333333333333,0.5503731343283582,0.45,0.503731343283582,0.5333333333333333,9.597258382696898,0.8139154676739562,1.0860100974457456,0.0037095999013594394,1.3512816804573369,0.2603043669801064,0.36613231408544067,0.6116306024659952,151.55040567299875,2021_03_20_00_46
7,2020-03-03,2020-05-01,RFC,"{'max_depth': 3, 'n_estimators': 591, 'min_samples_leaf': 6, 'min_samples_split': 10}",True,btc_LogReturn_binary,"['04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', '07_n-transactions-total_LogReturn_lag1', 'ETH_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.7658119658119659,0.732394366197183,0.44140625,0.47058823529411764,0.4981549815498155,0.6027397260273972,0.7444029850746269,0.6833333333333333,0.4664179104477612,0.4,0.4925373134328358,0.5166666666666667,8.206435969777903,1.1855756817461973,-0.971518007188612,-0.6361738850350793,1.3560888141096648,0.2827392427437818,1.069860501586378,-0.4637996829294089,145.11104501799855,2021_03_20_00_46
8,2020-05-02,2020-06-30,RFC,"{'max_depth': 10, 'n_estimators': 555, 'min_samples_leaf': 6, 'min_samples_split': 7}",True,btc_LogReturn_binary,"['04_blocks-size_LogReturn', '07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', '07_n-transactions-total_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8982456140350877,0.6567164179104478,0.5089605734767025,0.4482758620689655,0.5225225225225225,0.5454545454545455,0.8917910447761194,0.6166666666666667,0.48880597014925375,0.4666666666666667,0.5055970149253731,0.5,11.77176727572008,0.6701570645831811,1.1455949411807058,0.1209032032724977,1.871064550204828,-0.08865001851382459,0.5063238416768296,0.5497663902451588,144.6456337540003,2021_03_20_00_46
9,2020-07-01,2020-08-29,RFC,"{'max_depth': 7, 'n_estimators': 200, 'min_samples_leaf': 6, 'min_samples_split': 4}",True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.891846921797005,0.7297297297297296,0.5289855072463768,0.6865671641791045,0.5363321799307958,0.4857142857142857,0.878731343283582,0.6666666666666666,0.5149253731343284,0.65,0.5,0.4,11.987419230756942,0.8111157020972772,2.174312158369238,0.5267946143873701,2.0039548314738553,0.4139441967295774,2.5231641564339125,0.6832773026714971,144.57398457999807,2021_03_20_00_46
10,2020-08-30,2020-10-28,RFC,"{'max_depth': 5, 'n_estimators': 291, 'min_samples_leaf': 4, 'min_samples_split': 2}",True,btc_LogReturn_binary,"['07_n-transactions-total_LogReturn', '29_mvrv_LogReturn', 'USDT_Volume_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1']",3,1,480,60,60,0.8476190476190476,0.7654320987654322,0.5161290322580645,0.523076923076923,0.5476190476190474,0.6052631578947368,0.8208955223880597,0.6833333333333333,0.4962686567164179,0.48333333333333334,0.503731343283582,0.5,11.371364001432513,0.831996578803075,0.709739632952676,0.25337536455636744,2.611366722787057,0.23269532278685467,3.2807886450985944,0.35091494449700633,145.50216887600254,2021_03_20_00_46
