CV,test_start,test_end,model,best_params,feature_selection,dependent_variable,independent_variables,DV_shifts,IV_lags,metric,n_train_days,n_valid_days,n_test_days,train_valid_model_f1,test_model_f1,train_valid_random_f1,test_random_f1,train_valid_naive_f1,test_naive_f1,train_valid_model_accuracy,test_model_accuracy,train_valid_random_accuracy,test_random_accuracy,train_valid_naive_accuracy,test_naive_accuracy,train_valid_AlgoReturns,test_AlgoReturns,train_valid_RandomReturns,test_RandomReturns,train_valid_NaiveReturns,test_NaiveReturns,train_valid_BuyAndHolds,test_BuyAndHolds,execution_time,finished_time
1,2019-03-02,2019-04-30,RFC,"{'max_depth': 10, 'n_estimators': 83}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'blocks-size_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'blocks-size_LogReturn_lag1', 'blocks-size_LogReturn_lag2', 'n-transactions-total_LogReturn_lag2', 'utxo-count_LogReturn_lag1', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'BNB_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,1.0,0.6470588235294118,0.555956678700361,0.48387096774193544,0.49097472924187724,0.5070422535211268,1.0,0.6,0.5418994413407822,0.4666666666666667,0.4748603351955307,0.4166666666666667,8.517284914669148,0.42585665458791055,1.1271761523465873,0.034942856199707606,0.18275309177298737,0.1702734646115438,-0.11772536632333974,0.3241701703208637,196.43667216500035,2021_04_07_10_34
2,2019-05-01,2019-06-29,RFC,"{'max_depth': 5, 'n_estimators': 645}",True,btc_LogReturn_binary,"['btc_LogReturn', 'total-bitcoins_LogReturn', 'market-cap_LogReturn', 'blocks-size_LogReturn', 'n-transactions-total_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'WAVES_AdjClose_LogReturn', 'blocks-size_LogReturn_lag1', 'blocks-size_LogReturn_lag2', 'n-transactions-total_LogReturn_lag1', 'n-transactions-total_LogReturn_lag2', 'XRP_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.9171075837742505,0.8641975308641976,0.5091575091575091,0.5833333333333334,0.4794275491949911,0.7407407407407408,0.9124767225325885,0.8166666666666667,0.5009310986964618,0.5,0.4581005586592179,0.65,7.308414649316475,1.2032148175618325,0.3654024929871209,0.4284210548547467,-0.009310763375438569,0.6023880234740808,-0.2961219395558601,0.7418512147113461,194.46008148000055,2021_04_07_10_34
3,2019-06-30,2019-08-28,RFC,"{'max_depth': 3, 'n_estimators': 39}",True,btc_LogReturn_binary,"['btc_LogReturn', 'total-bitcoins_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'trade-volume_LogReturn_lag1', 'n-transactions-total_LogReturn_lag1', 'n-transactions-total_LogReturn_lag2', 'XRP_Volume_LogReturn_lag2', 'USDT_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.8353552859618716,0.7619047619047619,0.48905109489051096,0.5084745762711865,0.49378330373001783,0.47457627118644075,0.8230912476722533,0.75,0.478584729981378,0.5166666666666667,0.4692737430167598,0.48333333333333334,6.29347099437261,0.6355712145338899,-0.40064887106910696,-0.18105331635043065,-0.30008977497114664,0.09208030178244364,-0.43241332191125004,-0.07191423610043834,187.10088371499933,2021_04_07_10_34
4,2019-08-29,2019-10-27,RFC,"{'max_depth': 7, 'n_estimators': 616}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'USDT_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.9807355516637478,0.6666666666666667,0.5345454545454545,0.3157894736842105,0.4929078014184397,0.425531914893617,0.9795158286778398,0.6666666666666666,0.5232774674115456,0.35,0.46741154562383613,0.55,6.934717988426078,0.4074550444117513,-0.019421671830238907,-0.3897827271092673,0.10798868731613709,0.0954398873401825,0.04337569343635295,-0.17846192498431535,178.8110057369995,2021_04_07_10_34
5,2019-10-28,2019-12-26,RFC,"{'max_depth': 7, 'n_estimators': 616}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'XRP_Volume_LogReturn_lag2', 'USDT_Volume_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'ETC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.9892086330935252,0.6153846153846153,0.5434782608695652,0.5098039215686274,0.49180327868852464,0.2857142857142857,0.9888268156424581,0.6666666666666666,0.5307262569832403,0.5833333333333334,0.48044692737430167,0.4166666666666667,6.534727119778548,0.1668016800266301,0.2828750055447191,-0.09374303336017853,0.3576042122400036,-0.2800545383242312,-0.1055227122476019,-0.1783793111881682,183.70008714300002,2021_04_07_10_34
6,2019-12-27,2020-02-24,RFC,"{'max_depth': 10, 'n_estimators': 83}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,1.0,0.8421052631578947,0.5274725274725275,0.5396825396825397,0.4860853432282004,0.46376811594202894,1.0,0.8,0.5195530726256983,0.5166666666666667,0.48417132216014896,0.38333333333333336,6.5020023294062135,0.6853965675762019,0.3526483424202276,0.012429849687817907,0.2873557611891968,-0.05668643607398138,0.10077609595829529,0.28785891214086057,173.56748008500017,2021_04_07_10_34
7,2020-02-25,2020-04-24,RFC,"{'max_depth': 10, 'n_estimators': 551}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'n-transactions-total_LogReturn_lag1', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,1.0,0.7586206896551724,0.5421245421245421,0.5862068965517241,0.47794117647058826,0.41935483870967744,1.0,0.7666666666666667,0.5344506517690876,0.6,0.47113594040968343,0.4,6.549905157308103,0.869564813214037,0.1557819393055624,0.4326247679849651,0.05074921030182722,-0.503849895300089,0.28587651336851216,-0.3045031594226604,179.33203316900017,2021_04_07_10_34
8,2020-04-25,2020-06-23,RFC,"{'max_depth': 10, 'n_estimators': 820}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'utxo-count_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'XLM_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'XEM_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'IOTA_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETC_AdjClose_LogReturn', 'n-transactions-total_LogReturn_lag1', 'n-transactions-total_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,1.0,0.6301369863013699,0.53382084095064,0.4923076923076923,0.4682395644283122,0.5277777777777778,1.0,0.55,0.5251396648044693,0.45,0.4543761638733706,0.43333333333333335,7.378429060729056,0.3023394183075645,0.3395244249425229,-0.07113138445501122,-0.47839002726426827,-0.019154414706505918,0.10963383194470566,0.2638938998696876,186.14220520099843,2021_04_07_10_34
9,2020-06-24,2020-08-22,RFC,"{'max_depth': 9, 'n_estimators': 58}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'blocks-size_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'XRP_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'ZEC_AdjClose_LogReturn', 'ETH_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.998236331569665,0.7692307692307692,0.4972972972972973,0.6031746031746033,0.48763250883392223,0.41791044776119407,0.9981378026070763,0.75,0.48044692737430167,0.5833333333333334,0.45996275605214154,0.35,7.411075605841761,0.4876487732483774,-0.17785044727531663,0.02732494061214119,-0.032549715528997325,-0.013688489718933994,0.8786256312596823,0.2452620727163506,178.80884570000126,2021_04_07_10_34
10,2020-08-23,2020-10-21,RFC,"{'max_depth': 7, 'n_estimators': 46}",True,btc_LogReturn_binary,"['btc_LogReturn', 'market-cap_LogReturn', 'mvrv_LogReturn', 'nvts_LogReturn', 'ETH_AdjClose_LogReturn', 'LTC_AdjClose_LogReturn', 'BCH_AdjClose_LogReturn', 'BNB_AdjClose_LogReturn', 'EOS_AdjClose_LogReturn', 'XMR_AdjClose_LogReturn', 'NEO_AdjClose_LogReturn', 'n-transactions-total_LogReturn_lag2', 'ETH_AdjClose_LogReturn_lag1', 'XRP_AdjClose_LogReturn_lag1', 'LTC_AdjClose_LogReturn_lag1', 'BCH_AdjClose_LogReturn_lag1', 'XLM_AdjClose_LogReturn_lag1', 'EOS_AdjClose_LogReturn_lag1', 'XMR_AdjClose_LogReturn_lag1', 'XEM_AdjClose_LogReturn_lag1', 'NEO_AdjClose_LogReturn_lag1', 'IOTA_AdjClose_LogReturn_lag1', 'ZEC_AdjClose_LogReturn_lag1', 'WAVES_AdjClose_LogReturn_lag1']",1,2,f1,480,60,60,0.9861111111111112,0.746268656716418,0.5064695009242144,0.537313432835821,0.4895833333333333,0.47887323943661975,0.9851024208566108,0.7166666666666667,0.5027932960893855,0.48333333333333334,0.45251396648044695,0.38333333333333336,7.476438231366094,0.32592812910933944,0.6900772862474138,0.08142671337756724,0.09077044093463194,-0.0716876637072641,1.1302445943907262,-0.009113759106798014,178.83556376100023,2021_04_07_10_34
